timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-24T23:44:03,codecarbon,b32c3615-8a4f-4bd4-94aa-0adef3cee510,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.477768799988553,2.7310279379090315e-05,1.848075245552745e-05,100.0,0.0,10.0,4.104530000283073e-05,0,4.033739166657647e-06,4.507903916948838e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:44:36,codecarbon,2269c427-abe4-4d24-b000-9fac7de71c8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6220890000695365,1.1761687360908333e-07,7.250950694076667e-08,100.0,0.0,10.0,4.505428055805775e-05,0,4.422394166855763e-06,4.947667472491351e-05,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,-71.2,46.8,7.8372039794921875,machine,N,1.0
2025-04-24T23:45:01,codecarbon,9ac085cc-deeb-45cf-92ee-002542f12410,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0324282000074163,1.909047190278421e-05,1.8490847017397506e-05,100.0,0.0,10.0,2.867688888606305e-05,0,2.834327777964063e-06,3.151121666402711e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:45:15,codecarbon,a0ed36b1-c898-41fd-bcdd-d1387ca447bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.648426300031133,3.047525293590421e-05,1.84874828406515e-05,100.0,0.0,10.0,4.578594166539713e-05,0,4.517283055530343e-06,5.030322472092747e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:45:44,codecarbon,878698d6-54a8-421a-b02d-b4a00677de35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1847065000329169,2.187967020467178e-05,1.846843096080241e-05,100.0,0.0,10.0,3.290398889091901e-05,0,3.211149166842612e-06,3.611513805776162e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:46:20,codecarbon,62631b2b-3a12-4072-ac1b-f4d22c5e84ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3922944000223652,2.570961346027741e-05,1.846564452163596e-05,100.0,0.0,10.0,3.867218333309413e-05,0,3.764756110871935e-06,4.243693944396607e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:50:00,codecarbon,85074903-fbe7-43fc-a0e4-3c0813e0774e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.644485699944198,3.037695719106798e-05,1.847201054536306e-05,100.0,0.0,10.0,4.567686666268856e-05,0,4.464108611056064e-06,5.014097527374462e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:50:27,codecarbon,a17a7ad4-1d7a-4d44-802c-0bf958db3e59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.358198000001721,2.5108442144299083e-05,1.848658453647205e-05,100.0,0.0,10.0,3.772471111410091e-05,0,3.71991972238498e-06,4.144463083648589e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:51:14,codecarbon,fd08852d-bb35-46ca-9524-0cb69dc530cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.413984499988146,4.463205157439687e-05,1.848895532453337e-05,100.0,0.0,10.0,6.7050580556194e-05,0,6.620214722352102e-06,7.36707952785461e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:20:29,codecarbon,1f333206-57d5-4581-99cd-0fbe3f97a66b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.535777400014922,2.8343928371716544e-05,1.8455753009154287e-05,100.0,0.0,10.0,4.2638775000038246e-05,0,4.146431388734426e-06,4.678520638877268e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:27:11,codecarbon,e3ce042b-7087-4d14-a4ef-2bad4e9ffaa9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3356198000255972,2.4683468022851866e-05,1.848090902993412e-05,100.0,0.0,10.0,3.709641667147581e-05,0,3.646741111555861e-06,4.074315778303168e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:29:26,codecarbon,95a9a984-bae1-4e7f-8fb1-2ff8015e08dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5220362999243662,2.8075247204530447e-05,1.8445846006383408e-05,100.0,0.0,10.0,4.227544166820331e-05,0,4.06627277778979e-06,4.634171444599311e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:32:46,codecarbon,5295731d-d2fb-4307-a651-3b00259bb0de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1844257999910042,2.190435849058961e-05,1.8493651937298204e-05,100.0,0.0,10.0,3.2899197223337574e-05,0,3.256691944746612e-06,3.615588916808418e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
